01,炎狼と勇者の剣,0100,拠点情報なし,,,,,,,,,,,,,,,,,,,,,,,,
02,星神が眠る樹海,0208,エテア水源,夜,-16,+16,神,+16,獣,+8,樹,+8,海,+8,蟲,+8,炎,-8,,,,,,,,,
02,星神が眠る樹海,0209,エトスハ村,夜,-16,+16,獣,+8,樹,+8,死,-8,毒,-8,騎,+8,,,,,,,,,,,
02,星神が眠る樹海,0210,オレコルキャンプ,夜,-16,+16,獣,+16,樹,+24,蟲,+8,飛,-8,,,,,,,,,,,,,
02,星神が眠る樹海,0211,クンティー村,夜,-16,+16,獣,+8,樹,+8,死,-8,毒,-8,騎,+8,,,,,,,,,,,
02,星神が眠る樹海,0212,セスリエム結界林,夜,-16,+16,獣,+16,樹,+24,蟲,+8,飛,-8,,,,,,,,,,,,,
02,星神が眠る樹海,0213,ラトゥール湖,夜,-16,+16,神,+16,獣,+8,樹,+8,海,+8,蟲,+8,炎,-8,,,,,,,,,
02,星神が眠る樹海,0214,ラフォリ監視塔,夜,-16,+16,海,+16,器,-8,炎,-8,飛,+16,,,,,,,,,,,,,
02,星神が眠る樹海,0215,リーフラ水晶湖北岸,夜,-16,+16,神,+16,獣,+8,樹,+8,海,+8,蟲,+8,炎,-8,,,,,,,,,
02,星神が眠る樹海,0216,リーフラ水晶洞窟,夜,0,+24,魔,+8,神,-8,海,+16,竜,+8,蟲,+8,炎,-8,氷,+8,飛,-16,騎,-8,,,
02,星神が眠る樹海,0217,ルミーヌキャンプ,夜,-16,+16,獣,+16,樹,+24,蟲,+8,飛,-8,,,,,,,,,,,,,
03,雪に散りゆく華,0300,拠点情報なし,,,,,,,,,,,,,,,,,,,,,,,,
03,雪に散りゆく華,0301,☆アズミ北砦,夜,-16,+24,人,+16,獣,-8,器,+8,死,-8,蟲,-8,炎,-16,氷,+16,飛,+8,騎,+8,,,
03,雪に散りゆく華,0302,☆アズミ山岳警備砦,夜,-16,+24,人,+16,獣,-8,器,+8,死,-8,蟲,-8,炎,-16,氷,+16,飛,+8,騎,+8,,,
03,雪に散りゆく華,0303,☆アズミ城,夜,0,0,人,+8,神,+8,獣,-8,海,+8,器,+8,死,-8,蟲,-8,炎,+16,氷,+16,飛,+8,
03,雪に散りゆく華,0304,☆アズミ城下大門,夜,-16,+24,人,+16,獣,-8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,
03,雪に散りゆく華,0305,☆アズミ西砦,夜,-16,+24,人,+16,獣,-8,器,+8,死,-8,蟲,-8,炎,-16,氷,+16,飛,+8,騎,+8,,,
03,雪に散りゆく華,0306,☆アズミ東砦,夜,-16,+24,人,+16,獣,-8,器,+8,死,-8,蟲,-8,炎,-16,氷,+16,飛,+8,騎,+8,,,
03,雪に散りゆく華,0307,☆ウナガミノオオイワ,夜,-16,+16,海,+16,炎,-16,氷,+24,飛,+16,,,,,,,,,,,,,
03,雪に散りゆく華,0308,☆ヌカウラ漁村,夜,-16,+16,人,+8,器,+8,死,-8,蟲,+8,飛,+8,騎,+8,,,,,,,,,
03,雪に散りゆく華,0309,☆フカエノ関所,夜,0,0,人,+8,神,+8,獣,-8,海,+8,器,+8,死,-8,蟲,-8,氷,+16,飛,+8,騎,+8,
03,雪に散りゆく華,0310,☆ホロナイ関所,夜,0,0,人,+8,神,+8,獣,-8,海,+8,器,+8,死,-8,蟲,-8,氷,+16,飛,+8,騎,+8,
03,雪に散りゆく華,0311,カナブロ海岸,夜,-16,+16,海,+16,炎,-16,氷,+24,飛,+16,,,,,,,,,,,,,
03,雪に散りゆく華,0312,サンナイ山洞窟,夜,0,+24,魔,+16,竜,+16,蟲,+8,飛,-16,,,,,,,,,,,,,
03,雪に散りゆく華,0313,サンナイ神社,夜,-16,+24,人,+8,魔,-16,神,+16,死,-16,飛,-16,騎,+8,,,,,,,,,
03,雪に散りゆく華,0314,シャリ雪原,夜,-16,+16,炎,-16,氷,+24,飛,+16,,,,,,,,,,,,,,,
03,雪に散りゆく華,0315,シュクツ灯台,夜,-16,+16,海,+16,炎,-16,氷,+24,飛,+16,,,,,,,,,,,,,
03,雪に散りゆく華,0316,セツデン港,夜,0,0,人,+8,神,+8,獣,-8,海,+8,器,+8,死,-8,蟲,-8,氷,+16,飛,+8,騎,+8,
03,雪に散りゆく華,0317,タツゴウ雪原,夜,-16,+16,炎,-16,氷,+24,飛,+16,,,,,,,,,,,,,,,
03,雪に散りゆく華,0318,バロウ宿,夜,0,0,人,+8,神,+8,獣,-8,海,+8,器,+8,死,-8,蟲,-8,氷,+16,飛,+8,騎,+8,
03,雪に散りゆく華,0319,ヒカド雪原,夜,-16,+16,炎,-16,氷,+24,飛,+16,,,,,,,,,,,,,,,
03,雪に散りゆく華,0320,ホナミ宿,夜,0,0,人,+8,神,+8,獣,-8,海,+8,器,+8,死,-8,蟲,-8,氷,+16,飛,+8,騎,+8,
04,雷雲を裂く咆哮,0400,拠点情報なし,,,,,,,,,,,,,,,,,,,,,,,,
04,雷雲を裂く咆哮,0401,☆ダジガ谷,夜,-16,+16,魔,+8,竜,+8,雷,+8,毒,+8,飛,+8,,,,,,,,,,,
04,雷雲を裂く咆哮,0402,☆ドゥクパ渓谷,夜,-16,+16,魔,+8,竜,+8,雷,+8,毒,+8,飛,+8,,,,,,,,,,,
04,雷雲を裂く咆哮,0403,☆ナングェム中央砦,夜,-16,+16,人,+8,獣,-8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,
04,雷雲を裂く咆哮,0404,☆ナングェム南方砦,夜,-16,+16,人,+8,獣,-8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,
04,雷雲を裂く咆哮,0405,☆ナングェム西砦,夜,-16,+16,人,+8,獣,-8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,
04,雷雲を裂く咆哮,0406,☆ナングェム東砦,夜,-16,+16,人,+8,獣,-8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,
04,雷雲を裂く咆哮,0407,ヴァロ荒野,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0408,ヴムラ峠,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0409,ガツェル荒野,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0410,シェムヴァ荒野,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0411,ジェレツォ谷,夜,-16,+16,魔,+8,竜,+8,雷,+8,毒,+8,飛,+8,,,,,,,,,,,
04,雷雲を裂く咆哮,0412,ジョーモラ山窟,夜,0,+24,魔,+16,竜,+16,蟲,+8,飛,-16,,,,,,,,,,,,,
04,雷雲を裂く咆哮,0413,ジョーモラ山,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0414,ダンメ秘境,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0415,デゥリガ雷山,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0416,デゥリガ渓谷,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0417,デゥリガ山道,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0418,デュワン荒野,夜,-16,+16,魔,+8,海,-8,蟲,+8,炎,+8,雷,+8,飛,+8,,,,,,,,,
04,雷雲を裂く咆哮,0419,ドゥリガ洞窟,夜,-16,+16,魔,+16,竜,+16,蟲,+8,飛,-16,,,,,,,,,,,,,
04,雷雲を裂く咆哮,0420,ヤヴラ秘窟,夜,0,+24,魔,+8,神,-8,海,+16,竜,+8,蟲,+8,炎,-16,氷,+24,飛,-16,騎,-8,,,
05,天空に輝く神翼,0500,拠点情報なし,,,,,,,,,,,,,,,,,,,,,,,,
05,天空に輝く神翼,0501,☆空都ルディネ,夜,-16,+16,人,+8,魔,-24,神,+24,器,+8,死,-16,雷,+8,飛,+24,騎,+8,,,,,
05,天空に輝く神翼,0502,☆空都レベン,夜,-16,+16,人,+8,魔,-24,神,+24,器,+8,死,-16,雷,+8,飛,+24,騎,+8,,,,,
05,天空に輝く神翼,0503,☆パヴァレ城砦,夜,-16,+16,人,+8,獣,-8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,
05,天空に輝く神翼,0504,☆パヴァニル大聖堂,夜,-16,+16,人,+8,魔,-24,神,+24,器,+8,死,-16,雷,+8,飛,+24,騎,+8,,,,,
05,天空に輝く神翼,0505,☆ピドロ修行道,夜,-16,+16,神,+8,獣,+16,樹,+8,蟲,+8,飛,+16,,,,,,,,,,,
05,天空に輝く神翼,0506,☆フォドヤ駐在地,夜,-16,+16,人,+8,獣,+8,樹,+8,飛,+16,,,,,,,,,,,,,
05,天空に輝く神翼,0507,☆ラドミア市,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
05,天空に輝く神翼,0508,☆ルガリア南方監視塔,夜,-16,+16,人,+8,獣,-8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,
05,天空に輝く神翼,0509,☆ヤンボル平原,夜,-16,+16,人,+8,獣,+8,樹,+8,飛,+16,,,,,,,,,,,,,
05,天空に輝く神翼,0510,クネジャ協会,夜,-16,+16,獣,+8,樹,+8,死,-8,毒,-8,騎,+8,,,,,,,,,,,
05,天空に輝く神翼,0511,ピドロ渓谷,夜,-16,+16,海,-8,蟲,+8,炎,+8,飛,+16,,,,,,,,,,,,,
05,天空に輝く神翼,0512,ピドロ試練洞窟,夜,0,+24,魔,+16,竜,+16,蟲,+8,飛,-16,,,,,,,,,,,,,
05,天空に輝く神翼,0513,ボルヤ森,夜,-16,+16,神,+8,獣,+16,樹,+16,蟲,+8,,,,,,,,,,,,,
05,天空に輝く神翼,0514,ルディノキャンプ,夜,-16,+16,人,+8,獣,+8,樹,+8,飛,+16,,,,,,,,,,,,,
05,天空に輝く神翼,0515,霊峰ピドロ,夜,-16,+16,神,+16,海,-16,竜,+8,蟲,+8,炎,+8,雷,+8,飛,+16,,,,,,,
06,果ての島の異形,0600,拠点情報なし,,,,,,,,,,,,,,,,,,,,,,,,
06,果ての島の異形,0601,☆アーガルン廃墟,夜,-16,+16,人,-8,樹,-8,死,+16,炎,-8,氷,+16,毒,+8,,,,,,,,,
06,果ての島の異形,0602,☆エンシェール遺跡,夜,-16,+16,魔,+8,神,+16,獣,-8,器,+8,死,+8,蟲,-8,毒,+8,騎,+8,,,,,
06,果ての島の異形,0603,☆ジサム廃墟,夜,-16,+16,人,-8,樹,-8,死,+16,炎,-8,氷,+16,毒,+8,,,,,,,,,
06,果ての島の異形,0604,☆キシュ遺跡,夜,-16,+16,魔,+8,神,+16,獣,-8,器,+8,死,+8,蟲,-8,毒,+8,騎,+8,,,,,
06,果ての島の異形,0605,☆ククルー大氷窟,夜,-16,+16,樹,-8,海,+8,炎,-16,氷,+24,飛,+8,,,,,,,,,,,
06,果ての島の異形,0606,☆ニブ氷窟,夜,0,+24,海,+16,竜,-8,蟲,+16,騎,-8,,,,,,,,,,,,,
06,果ての島の異形,0607,アダブ大氷原,夜,-16,+16,樹,-8,海,+8,炎,-16,氷,+24,飛,+8,,,,,,,,,,,
06,果ての島の異形,0608,ウーマ氷原,夜,-16,+16,樹,-8,海,+8,炎,-16,氷,+24,飛,+8,,,,,,,,,,,
06,果ての島の異形,0609,ウルキア雪原,夜,-16,+16,炎,-16,氷,+24,飛,+16,,,,,,,,,,,,,,,
06,果ての島の異形,0610,ガリベッグ氷原,夜,-16,+16,樹,-8,海,+8,炎,-16,氷,+24,飛,+8,,,,,,,,,,,
06,果ての島の異形,0611,キガル氷原,夜,-16,+16,樹,-8,海,+8,炎,-16,氷,+24,飛,+8,,,,,,,,,,,
06,果ての島の異形,0612,シュパク雪原,夜,-16,+16,炎,-16,氷,+24,飛,+16,,,,,,,,,,,,,,,
06,果ての島の異形,0613,ボシアフ氷原,夜,-16,+16,樹,-8,海,+8,炎,-16,氷,+24,飛,+8,,,,,,,,,,,
06,果ての島の異形,0614,ラギス氷原,夜,-16,+16,樹,-8,海,+8,炎,-16,氷,+24,飛,+8,,,,,,,,,,,
06,果ての島の異形,0615,レルガ氷原,夜,-16,+16,樹,-8,海,+8,炎,-16,氷,+24,飛,+8,,,,,,,,,,,
07,三界を喰らう竜,0700,拠点情報なし,,,,,,,,,,,,,,,,,,,,,,,,
07,三界を喰らう竜,0701,☆冥園イベリバ,夜,-16,+16,神,+24,樹,+16,死,+16,蟲,+8,雷,+8,飛,+16,,,,,,,,,
07,三界を喰らう竜,0702,☆冥獄海ドグジア,夜,-16,+16,陸,-24,樹,-8,海,+24,器,-16,死,+16,炎,-16,雷,+8,毒,+16,飛,+8,,,
07,三界を喰らう竜,0703,☆冥獄砦マルディ,夜,-16,+16,死,+16,蟲,+8,炎,+8,雷,+8,毒,+16,飛,+16,,,,,,,,,
07,三界を喰らう竜,0704,☆冥獄砦アボイゴ,夜,-16,+16,死,+16,蟲,+8,炎,+8,雷,+8,毒,+16,飛,+16,,,,,,,,,
07,三界を喰らう竜,0705,☆冥獄山ディスモ,夜,-16,+16,死,+16,蟲,+8,雷,+8,毒,+16,,,,,,,,,,,,,
07,三界を喰らう竜,0706,☆冥獄門アベルビ,夜,-16,+16,獣,-8,器,+8,死,+24,毒,+16,飛,+16,,,,,,,,,,,
07,三界を喰らう竜,0707,☆冥獄門イグドス,夜,-16,+16,獣,-8,器,+8,死,+24,毒,+16,飛,+16,,,,,,,,,,,
07,三界を喰らう竜,0708,☆冥獄門グリシブ,夜,-16,+16,獣,+8,樹,+8,死,+24,蟲,+8,毒,+24,飛,-16,,,,,,,,,
07,三界を喰らう竜,0709,☆冥点エクリプシ・イリーウ,夜,-24,-24,人,+16,神,+16,死,+8,蟲,+8,飛,+16,,,,,,,,,,,
07,三界を喰らう竜,0710,冥園ガモイズ,夜,-16,+16,神,+24,樹,+16,死,+16,蟲,+8,雷,+8,飛,+16,,,,,,,,,
07,三界を喰らう竜,0711,冥渓アジニビ,夜,-16,+16,死,+16,蟲,+8,雷,+8,毒,+16,,,,,,,,,,,,,
07,三界を喰らう竜,0712,冥渓バニゴス,夜,-16,+16,死,+16,蟲,+8,雷,+8,毒,+16,,,,,,,,,,,,,
07,三界を喰らう竜,0713,冥森エズテジ,夜,-16,+16,獣,+8,陸,+8,死,+24,蟲,+8,毒,+24,飛,-16,,,,,,,,,
07,三界を喰らう竜,0714,冥森ヒジブ,夜,-16,+16,獣,+8,樹,+8,死,+24,蟲,+8,毒,+24,飛,-16,,,,,,,,,
07,三界を喰らう竜,0715,冥川ギーゴス,夜,-16,+16,陸,-24,樹,-8,海,+24,器,-16,死,+16,炎,-16,雷,+8,毒,+16,飛,+8,,,
07,三界を喰らう竜,0716,冥川モグナジ,夜,-16,+16,陸,-24,樹,-8,海,+24,器,-16,死,+16,炎,-16,雷,+8,毒,+16,飛,+8,,,
07,三界を喰らう竜,0717,冥野オディニ,夜,-16,+16,死,+16,蟲,+8,炎,+8,雷,+8,毒,+16,飛,+16,,,,,,,,,
07,三界を喰らう竜,0718,冥野ズィリア,夜,-16,+16,死,+16,蟲,+8,炎,+8,雷,+8,毒,+16,飛,+16,,,,,,,,,
07,三界を喰らう竜,0719,冥野ズトルギ,夜,-16,+16,死,+16,蟲,+8,炎,+8,雷,+8,毒,+16,飛,+16,,,,,,,,,
07,三界を喰らう竜,0720,冥野ブラダル,夜,-16,+16,死,+16,蟲,+8,炎,+8,雷,+8,毒,+16,飛,+16,,,,,,,,,
07,三界を喰らう竜,0721,冥野ミディス,夜,-16,+16,死,+16,蟲,+8,炎,+8,雷,+8,毒,+16,飛,+16,,,,,,,,,
08,修羅に至る闘争,0800,拠点情報なし,,,,,,,,,,,,,,,,,,,,,,,,
08,修羅に至る闘争,0801,☆オベイド遺跡,夜,-16,+16,人,+8,神,+8,獣,+8,樹,+8,海,-8,蟲,+16,炎,+8,,,,,,,
08,修羅に至る闘争,0802,☆ナセル中央平原,夜,-16,+16,人,+8,獣,+8,樹,+8,飛,+16,,,,,,,,,,,,,
08,修羅に至る闘争,0803,☆テレジア王都,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
08,修羅に至る闘争,0804,アルダバ大橋,夜,-16,0,人,+8,獣,-8,器,+8,死,-8,飛,+8,騎,+8,,,,,,,,,
08,修羅に至る闘争,0805,カッサラ工場,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
08,修羅に至る闘争,0806,ダガレフ森林,夜,-16,+16,神,+8,獣,+16,樹,+16,蟲,+8,,,,,,,,,,,,,
08,修羅に至る闘争,0807,デアイン,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
08,修羅に至る闘争,0808,テレジア王都防衛砦,夜,-16,+16,神,+8,獣,+16,樹,+16,蟲,+8,,,,,,,,,,,,,
08,修羅に至る闘争,0809,テレジア軍中央砦,夜,-16,+16,人,+8,獣,-8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,
08,修羅に至る闘争,0810,テレジア軍南砦,夜,-16,+16,神,+8,獣,+16,樹,+16,蟲,+8,,,,,,,,,,,,,
08,修羅に至る闘争,0811,テレジア北方観測塔,夜,-16,+16,獣,+8,樹,+8,飛,+16,,,,,,,,,,,,,,,
08,修羅に至る闘争,0812,ハルツーム,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
08,修羅に至る闘争,0813,ハルファ,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
08,修羅に至る闘争,0814,メルート平野,夜,-16,+16,獣,+8,樹,+8,飛,+16,,,,,,,,,,,,,,,
08,修羅に至る闘争,0815,ラバクエ工業地帯,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
08,修羅に至る闘争,0816,ロズアーズ港,夜,-16,+16,人,+8,海,+24,器,+8,死,-8,炎,-8,騎,+8,,,,,,,,,
09,デウスクエスト,0900,拠点情報なし,,,,,,,,,,,,,,,,,,,,,,,,
09,デウスクエスト,0901,異界の少女神,夜,0,+24,魔,+8,神,-8,竜,+16,死,+8,蟲,+16,飛,-16,,,,,,,,,
09,デウスクエスト,0902,淫魔の錬金術師,夜,-16,+16,神,+8,獣,+16,樹,+16,蟲,+8,,,,,,,,,,,,,
09,デウスクエスト,0903,助手を探して,夜,-16,+16,神,+8,獣,+16,樹,+16,蟲,+8,,,,,,,,,,,,,
09,デウスクエスト,0904,疾風の猛将,夜,-16,+16,人,+8,魔,-16,神,+16,獣,+8,樹,+16,死,-8,毒,-16,飛,+8,騎,+8,,,
09,デウスクエスト,0905,ウィッチ・ドクター,夜,-16,+16,神,+16,獣,+8,樹,+8,海,+8,蟲,+8,炎,-8,,,,,,,,,
09,デウスクエスト,0906,地獄の沙汰も金次第,夜,-16,+16,人,+8,獣,-8,飛,-16,騎,+8,,,,,,,,,,,,,
09,デウスクエスト,0907,立ちはだかる鉄の軍師,夜,-16,+16,魔,+16,樹,-24,海,-16,炎,+24,氷,-24,,,,,,,,,,,
09,デウスクエスト,0908,紅の聖女,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
09,デウスクエスト,0909,竜の勇者,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
09,デウスクエスト,0910,氷の竜少女,夜,-16,+16,魔,+8,竜,+8,雷,+8,毒,+8,飛,+8,,,,,,,,,,,
09,デウスクエスト,0911,地獄王,夜,-16,+16,魔,+8,竜,+8,雷,+8,毒,+8,飛,+8,,,,,,,,,,,
09,デウスクエスト,0912,次元王,夜,-16,+16,魔,+16,樹,-24,海,-16,炎,+24,氷,-24,,,,,,,,,,,
09,デウスクエスト,0913,狂乱の女神,夜,-16,+16,人,+8,魔,-24,神,+24,獣,-8,死,-16,蟲,-16,毒,-24,騎,+8,,,,,
09,デウスクエスト,0914,森の使者と邪悪の炎,夜,-16,+16,人,+8,魔,-16,神,+16,獣,+8,樹,+16,死,-8,毒,-16,飛,+8,騎,+8,,,
09,デウスクエスト,0915,狐巫女と穢れの大地,夜,-16,+16,人,+8,獣,-8,飛,-16,騎,+8,,,,,,,,,,,,,
09,デウスクエスト,0916,海賊と魔の潮流,夜,-16,+16,魔,+8,神,-8,海,-8,蟲,+16,炎,+8,毒,+16,,,,,,,,,
09,デウスクエスト,0917,吸血公女と冥府の死神,夜,-16,0,獣,-8,器,+8,死,+16,雷,+8,毒,+16,飛,+8,,,,,,,,,
09,デウスクエスト,0918,聖竜の巫女と闇の雷鳴,夜,-16,+16,人,+8,器,+8,死,-8,蟲,-8,飛,+8,騎,+8,,,,,,,,,
09,デウスクエスト,0919,破滅の進撃,夜,+16,+24,魔,+16,神,+16,獣,-8,死,-24,毒,-8,飛,-8,,,,,,,,,
